code,metric,axis,rate,dec_p_sub,dec_p_ins,dec_p_del,dec_p_erase,decision_depth,max_drift,trials,ref_bits,edit_distance,edit_rate,lock_bits,mean_lock,detect_samples,mean_detect
K7_R1_2,edit,insert,0.27,0.005,0.27,0.001,0,56,8,30,118320,35892,0.30334686,,,,
K7_R1_2,edit,insert,0.2867,0.005,0.2867,0.001,0,56,8,30,118320,37608,0.3178499,,,,
K7_R1_2,edit,insert,0.3033,0.005,0.3033,0.001,0,56,8,30,118320,37612,0.31788371,,,,
K7_R1_2,edit,insert,0.32,0.005,0.32,0.001,0,56,8,30,118320,37885,0.32019101,,,,
K7_R1_2,edit,delete,0,0.005,0.001,0.001,0,56,8,30,118320,0,0,,,,
K7_R1_2,edit,delete,0.0067,0.005,0.001,0.0067,0,56,8,30,118320,137,0.0011578769,,,,
K7_R1_2,edit,delete,0.0133,0.005,0.001,0.0133,0,56,8,30,118320,444,0.0037525355,,,,
K7_R1_2,edit,delete,0.02,0.005,0.001,0.02,0,56,8,30,118320,782,0.0066091954,,,,
K7_R1_2,edit,delete,0.0267,0.005,0.001,0.0267,0,56,8,30,118320,2003,0.016928668,,,,
K7_R1_2,edit,delete,0.0333,0.005,0.001,0.0333,0,56,8,30,118320,4613,0.038987492,,,,
K7_R1_2,edit,delete,0.04,0.005,0.001,0.04,0,56,8,30,118320,9174,0.077535497,,,,
K7_R1_2,edit,delete,0.0467,0.005,0.001,0.0467,0,56,8,30,118320,15570,0.13159229,,,,
K7_R1_2,edit,delete,0.0533,0.005,0.001,0.0533,0,56,8,30,118320,19520,0.16497634,,,,
K7_R1_2,edit,delete,0.06,0.005,0.001,0.06,0,56,8,30,118320,23489,0.19852096,,,,
K7_R1_2,edit,delete,0.0667,0.005,0.001,0.0667,0,56,8,30,118320,16869,0.14257099,,,,
K7_R1_2,edit,delete,0.0733,0.005,0.001,0.0733,0,56,8,30,118320,19623,0.16584686,,,,
K7_R1_2,edit,delete,0.08,0.005,0.001,0.08,0,56,8,30,118320,21279,0.1798428,,,,
K7_R1_2,edit,delete,0.09,0.005,0.001,0.09,0,56,8,30,118320,24133,0.20396383,,,,
K7_R1_2,edit,delete,0.1,0.005,0.001,0.1,0,56,8,30,118320,9385,0.079318796,,,,
K7_R1_2,edit,delete,0.11,0.005,0.001,0.11,0,56,8,30,118320,18664,0.15774172,,,,
K7_R1_2,edit,delete,0.12,0.005,0.001,0.12,0,56,8,30,118320,21440,0.18120352,,,,
K7_R1_2,edit,delete,0.13,0.005,0.001,0.13,0,56,8,30,118320,23796,0.20111562,,,,
K7_R1_2,edit,delete,0.14,0.005,0.001,0.14,0,56,8,30,118320,26177,0.22123901,,,,
K7_R1_2,edit,delete,0.1533,0.005,0.001,0.1533,0,56,8,30,118320,32809,0.2772904,,,,
K7_R1_2,edit,delete,0.1667,0.005,0.001,0.1667,0,56,8,30,118320,31876,0.269405,,,,
K7_R1_2,edit,delete,0.18,0.005,0.001,0.18,0,56,8,30,118320,33646,0.28436444,,,,
K7_R1_2,edit,delete,0.1967,0.005,0.001,0.1967,0,56,8,30,118320,34497,0.2915568,,,,
K7_R1_2,edit,delete,0.2133,0.005,0.001,0.2133,0,56,8,30,118320,30891,0.26108012,,,,
K7_R1_2,edit,delete,0.23,0.005,0.001,0.23,0,56,8,30,118320,32664,0.27606491,,,,
K7_R1_2,edit,delete,0.26,0.005,0.001,0.26,0,56,8,30,118320,34168,0.2887762,,,,
K7_R1_2,edit,delete,0.29,0.005,0.001,0.29,0,56,8,30,118320,35606,0.30092968,,,,
K7_R1_2,edit,erase,0,0.005,0,0,0.001,56,0,30,118320,0,0,,,,
K7_R1_2,edit,erase,0.1,0.005,0,0,0.1,56,0,30,118320,0,0,,,,
K7_R1_2,edit,erase,0.2,0.005,0,0,0.2,56,0,30,118320,0,0,,,,
K7_R1_2,edit,delete,0.32,0.005,0.001,0.32,0,56,8,30,118320,37224,0.31460446,,,,
K7_R1_2,edit,erase,0.3,0.005,0,0,0.3,56,0,30,118320,17,0.00014367816,,,,
K7_R1_2,edit,erase,0.34,0.005,0,0,0.34,56,0,30,118320,124,0.0010480054,,,,
K7_R1_2,edit,erase,0.38,0.005,0,0,0.38,56,0,30,118320,558,0.0047160243,,,,
K7_R1_2,edit,erase,0.42,0.005,0,0,0.42,56,0,30,118320,2078,0.017562542,,,,
K7_R1_2,edit,erase,0.4467,0.005,0,0,0.4467,56,0,30,118320,4708,0.039790399,,,,
K7_R1_2,edit,erase,0.4733,0.005,0,0,0.4733,56,0,30,118320,9235,0.078051048,,,,
K7_R1_2,edit,erase,0.5,0.005,0,0,0.5,56,0,30,118320,15569,0.13158384,,,,
K7_R1_2,edit,erase,0.5267,0.005,0,0,0.5267,56,0,30,118320,22682,0.19170047,,,,
K7_R1_2,edit,erase,0.5533,0.005,0,0,0.5533,56,0,30,118320,28210,0.23842123,,,,
K7_R1_2,edit,erase,0.58,0.005,0,0,0.58,56,0,30,118320,32241,0.27248986,,,,
K7_R1_2,edit,erase,0.6033,0.005,0,0,0.6033,56,0,30,118320,34204,0.28908046,,,,
K7_R1_2,edit,erase,0.6267,0.005,0,0,0.6267,56,0,30,118320,35250,0.29792089,,,,
K7_R1_2,edit,erase,0.65,0.005,0,0,0.65,56,0,30,118320,36565,0.30903482,,,,
K7_R1_2,edit,erase,0.6733,0.005,0,0,0.6733,56,0,30,118320,37596,0.31774848,,,,
K7_R1_2,edit,erase,0.6967,0.005,0,0,0.6967,56,0,30,118320,38528,0.32562542,,,,
K7_R1_2,edit,erase,0.72,0.005,0,0,0.72,56,0,30,118320,39544,0.33421231,,,,
K7_R1_2,edit,erase,0.7433,0.005,0,0,0.7433,56,0,30,118320,40632,0.34340771,,,,
K7_R1_2,edit,erase,0.7667,0.005,0,0,0.7667,56,0,30,118320,42277,0.35731068,,,,
K7_R1_2,edit,erase,0.79,0.005,0,0,0.79,56,0,30,118320,43256,0.36558485,,,,
K7_R1_2,edit,erase,0.8133,0.005,0,0,0.8133,56,0,30,118320,44742,0.37814402,,,,
K7_R1_2,edit,erase,0.8367,0.005,0,0,0.8367,56,0,30,118320,46107,0.38968053,,,,
K7_R1_2,edit,erase,0.86,0.005,0,0,0.86,56,0,30,118320,47691,0.40306795,,,,
K7_R1_2,edit,erase,0.88,0.005,0,0,0.88,56,0,30,118320,49326,0.41688641,,,,
K7_R1_2,edit,erase,0.9,0.005,0,0,0.9,56,0,30,118320,50640,0.42799189,,,,
K7_R1_2,lock,flip,0,0.001,0,0,0,56,0,30,,,,116790,0.99993867,,
K7_R1_2,edit,erase,0.92,0.005,0,0,0.92,56,0,30,118320,52317,0.44216531,,,,
K7_R1_2,lock,flip,0.0133,0.0133,0,0,0,56,0,30,,,,116790,0.98197349,,
K7_R1_2,lock,flip,0.0267,0.0267,0,0,0,56,0,30,,,,116790,0.97341414,,
K7_R1_2,lock,flip,0.04,0.04,0,0,0,56,0,30,,,,116790,0.96793003,,
K7_R1_2,lock,flip,0.05,0.05,0,0,0,56,0,30,,,,116790,0.96487277,,
K7_R1_2,lock,flip,0.06,0.06,0,0,0,56,0,30,,,,116790,0.9608063,,
K7_R1_2,lock,flip,0.07,0.07,0,0,0,56,0,30,,,,116790,0.95971578,,
K7_R1_2,lock,flip,0.08,0.08,0,0,0,56,0,30,,,,116790,0.95809573,,
K7_R1_2,lock,flip,0.09,0.09,0,0,0,56,0,30,,,,116790,0.96012214,,
K7_R1_2,lock,flip,0.1,0.1,0,0,0,56,0,30,,,,116790,0.96903769,,
K7_R1_2,lock,flip,0.1133,0.1133,0,0,0,56,0,30,,,,116790,0.97935252,,
K7_R1_2,lock,flip,0.1267,0.1267,0,0,0,56,0,30,,,,116790,0.99415074,,
K7_R1_2,lock,flip,0.14,0.14,0,0,0,56,0,30,,,,116790,0.99958293,,
K7_R1_2,lock,flip,0.16,0.16,0,0,0,56,0,30,,,,116790,1,,
K7_R1_2,lock,flip,0.18,0.18,0,0,0,56,0,30,,,,116790,1,,
K7_R1_2,lock,flip,0.2,0.2,0,0,0,56,0,30,,,,116790,1,,
K7_R1_2,lock,flip,0.25,0.25,0,0,0,56,0,30,,,,116790,1,,
K7_R1_2,lock,flip,0.3,0.3,0,0,0,56,0,30,,,,116790,1,,
K7_R1_2,lock,flip,0.35,0.35,0,0,0,56,0,30,,,,116790,1,,
K7_R1_2,lock,flip,0.5667,0.5667,0,0,0,56,0,30,,,,116790,1,,
K7_R1_2,lock,flip,0.7833,0.7833,0,0,0,56,0,30,,,,116790,1,,
K7_R1_2,lock,flip,1,0.999,0,0,0,56,0,30,,,,116790,0.99993867,,
K7_R1_2,lock,insert,0,0.005,0.001,0.001,0,56,8,30,,,,116670,1,,
K7_R1_2,lock,insert,0.0133,0.005,0.0133,0.001,0,56,8,30,,,,116736,0.97191596,,
K7_R1_2,lock,insert,0.0267,0.005,0.0267,0.001,0,56,8,30,,,,116770,0.94672101,,
K7_R1_2,lock,insert,0.04,0.005,0.04,0.001,0,56,8,30,,,,116857,0.92416369,,
K7_R1_2,lock,insert,0.0533,0.005,0.0533,0.001,0,56,8,30,,,,116959,0.90201466,,
K7_R1_2,lock,insert,0.0667,0.005,0.0667,0.001,0,56,8,30,,,,117155,0.88427642,,
K7_R1_2,lock,insert,0.08,0.005,0.08,0.001,0,56,8,30,,,,117481,0.86821147,,
K7_R1_2,lock,insert,0.0967,0.005,0.0967,0.001,0,56,8,30,,,,118086,0.84976547,,
K7_R1_2,lock,insert,0.1133,0.005,0.1133,0.001,0,56,8,30,,,,118952,0.83563435,,
K7_R1_2,lock,insert,0.13,0.005,0.13,0.001,0,56,8,30,,,,119331,0.82632999,,
K7_R1_2,lock,insert,0.15,0.005,0.15,0.001,0,56,8,30,,,,120546,0.81734103,,
K7_R1_2,lock,insert,0.17,0.005,0.17,0.001,0,56,8,30,,,,122222,0.81312485,,
K7_R1_2,lock,insert,0.19,0.005,0.19,0.001,0,56,8,30,,,,122745,0.81440105,,
K7_R1_2,lock,insert,0.2133,0.005,0.2133,0.001,0,56,8,30,,,,124730,0.81864752,,
K7_R1_2,lock,insert,0.2367,0.005,0.2367,0.001,0,56,8,30,,,,125795,0.82547459,,
K7_R1_2,lock,insert,0.26,0.005,0.26,0.001,0,56,8,30,,,,125820,0.83218067,,
K7_R1_2,lock,insert,0.2867,0.005,0.2867,0.001,0,56,8,30,,,,125820,0.84346355,,
K7_R1_2,lock,insert,0.3133,0.005,0.3133,0.001,0,56,8,30,,,,125820,0.85410417,,
K7_R1_2,lock,insert,0.34,0.005,0.34,0.001,0,56,8,30,,,,125820,0.86412543,,
K7_R1_2,lock,insert,0.3767,0.005,0.3767,0.001,0,56,8,30,,,,125820,0.87767119,,
K7_R1_2,lock,insert,0.4133,0.005,0.4133,0.001,0,56,8,30,,,,125820,0.89077168,,
K7_R1_2,lock,insert,0.45,0.005,0.45,0.001,0,56,8,30,,,,125820,0.90348931,,
K7_R1_2,lock,insert,0.5167,0.005,0.5167,0.001,0,56,8,30,,,,125820,0.92355654,,
K7_R1_2,lock,insert,0.5833,0.005,0.5833,0.001,0,56,8,30,,,,125820,0.94080372,,
K7_R1_2,lock,insert,0.65,0.005,0.65,0.001,0,56,8,30,,,,125820,0.95693001,,
K7_R1_2,lock,insert,0.7667,0.005,0.7667,0.001,0,56,8,30,,,,125820,0.98097761,,
K7_R1_2,lock,insert,0.8833,0.005,0.8833,0.001,0,56,8,30,,,,125820,0.99947904,,
K7_R1_2,lock,insert,1,0.005,0.998,0.001,0,56,8,30,,,,125820,1,,
K7_R1_2,lock,delete,0,0.005,0.001,0.001,0,56,8,30,,,,116670,1,,
K7_R1_2,lock,delete,0.0133,0.005,0.001,0.0133,0,56,8,30,,,,116620,0.97365793,,
K7_R1_2,lock,delete,0.0267,0.005,0.001,0.0267,0,56,8,30,,,,116565,0.9466578,,
K7_R1_2,lock,delete,0.04,0.005,0.001,0.04,0,56,8,30,,,,116471,0.9247735,,
K7_R1_2,lock,delete,0.0533,0.005,0.001,0.0533,0,56,8,30,,,,116128,0.90530045,,
K7_R1_2,lock,delete,0.0667,0.005,0.001,0.0667,0,56,8,30,,,,116192,0.88846479,,
K7_R1_2,lock,delete,0.08,0.005,0.001,0.08,0,56,8,30,,,,115871,0.87730214,,
K7_R1_2,lock,delete,0.0967,0.005,0.001,0.0967,0,56,8,30,,,,115329,0.86872963,,
K7_R1_2,lock,delete,0.1133,0.005,0.001,0.1133,0,56,8,30,,,,114369,0.86336148,,
K7_R1_2,lock,delete,0.13,0.005,0.001,0.13,0,56,8,30,,,,113095,0.86203669,,
K7_R1_2,lock,delete,0.15,0.005,0.001,0.15,0,56,8,30,,,,111495,0.86607047,,
K7_R1_2,lock,delete,0.17,0.005,0.001,0.17,0,56,8,30,,,,109235,0.87288225,,
K7_R1_2,lock,delete,0.19,0.005,0.001,0.19,0,56,8,30,,,,107048,0.88176446,,
K7_R1_2,lock,delete,0.2267,0.005,0.001,0.2267,0,56,8,30,,,,102873,0.90020239,,
K7_R1_2,lock,delete,0.2633,0.005,0.001,0.2633,0,56,8,30,,,,98042,0.91868602,,
K7_R1_2,lock,delete,0.3,0.005,0.001,0.3,0,56,8,30,,,,93379,0.93658213,,
K7_R1_2,lock,delete,0.3667,0.005,0.001,0.3667,0,56,8,30,,,,84094,0.96606972,,
K7_R1_2,lock,delete,0.4333,0.005,0.001,0.4333,0,56,8,30,,,,74837,0.99377406,,
K7_R1_2,lock,delete,0.5,0.005,0.001,0.5,0,56,8,30,,,,116386,1,,
K7_R1_2,lock,delete,0.6,0.005,0.001,0.6,0,56,8,30,,,,92525,1,,
K7_R1_2,lock,delete,0.7,0.005,0.001,0.7,0,56,8,30,,,,68130,1,,
K7_R1_2,lock,delete,0.8,0.005,0.001,0.8,0,56,8,30,,,,44218,1,,
K7_R1_2,lock,delete,0.8333,0.005,0.001,0.8333,0,56,8,30,,,,36453,1,,
K7_R1_2,lock,delete,0.8667,0.005,0.001,0.8667,0,56,8,30,,,,28393,1,,
K7_R1_2,lock,delete,0.9,0.005,0.001,0.9,0,56,8,30,,,,20183,1,,
K7_R1_2,lock,delete,0.9167,0.005,0.001,0.9167,0,56,8,30,,,,16281,1,,
K7_R1_2,lock,delete,0.9333,0.005,0.001,0.9333,0,56,8,30,,,,12234,1,,
K7_R1_2,lock,delete,0.95,0.005,0.001,0.95,0,56,8,30,,,,8423,1,,
K7_R1_2,lock,delete,0.9667,0.005,0.001,0.9667,0,56,8,30,,,,4288,1,,
K7_R1_2,lock,delete,1,0.005,0.001,0.998,0,56,8,30,,,,0,0,,
K7_R1_2,lock,delete,0.9833,0.005,0.001,0.9833,0,56,8,30,,,,283,1,,
K7_R1_2,lock,erase,0,0.005,0,0,0.001,56,0,30,,,,116790,1,,
K7_R1_2,lock,erase,0.02,0.005,0,0,0.02,56,0,30,,,,116790,0.99119762,,
K7_R1_2,lock,erase,0.04,0.005,0,0,0.04,56,0,30,,,,116790,0.98938384,,
K7_R1_2,lock,erase,0.06,0.005,0,0,0.06,56,0,30,,,,116790,0.98771723,,
K7_R1_2,lock,erase,0.09,0.005,0,0,0.09,56,0,30,,,,116790,0.9869571,,
K7_R1_2,lock,erase,0.12,0.005,0,0,0.12,56,0,30,,,,116790,0.98684409,,
K7_R1_2,lock,erase,0.15,0.005,0,0,0.15,56,0,30,,,,116790,0.98674637,,
K7_R1_2,lock,erase,0.1933,0.005,0,0,0.1933,56,0,30,,,,116790,0.98775751,,
K7_R1_2,lock,erase,0.2367,0.005,0,0,0.2367,56,0,30,,,,116790,0.98998005,,
K7_R1_2,lock,erase,0.28,0.005,0,0,0.28,56,0,30,,,,116790,0.99124016,,
K7_R1_2,lock,erase,0.3367,0.005,0,0,0.3367,56,0,30,,,,116790,0.99428455,,
K7_R1_2,lock,erase,0.3933,0.005,0,0,0.3933,56,0,30,,,,116790,0.99712578,,
K7_R1_2,lock,erase,0.45,0.005,0,0,0.45,56,0,30,,,,116790,0.99969292,,
K7_R1_2,lock,erase,0.5167,0.005,0,0,0.5167,56,0,30,,,,116790,0.99999712,,
K7_R1_2,lock,erase,0.5833,0.005,0,0,0.5833,56,0,30,,,,116790,0.99558178,,
K7_R1_2,lock,erase,0.65,0.005,0,0,0.65,56,0,30,,,,116790,0.98379456,,
K7_R1_2,lock,erase,0.7167,0.005,0,0,0.7167,56,0,30,,,,116790,0.96576056,,
K7_R1_2,lock,erase,0.7833,0.005,0,0,0.7833,56,0,30,,,,116790,0.93696486,,
K7_R1_2,lock,erase,0.85,0.005,0,0,0.85,56,0,30,,,,116790,0.89358411,,
K7_R1_2,lock,erase,0.9,0.005,0,0,0.9,56,0,30,,,,116790,0.82192573,,
K7_R1_2,lock,erase,0.95,0.005,0,0,0.95,56,0,30,,,,116790,0.71219133,,
K7_R1_2,lock,erase,1,0.005,0,0,0.999,56,0,30,,,,116790,1,,
K7_R1_3,edit,flip,0,0.001,0,0,0,56,0,30,118320,0,0,,,,
K7_R1_3,edit,flip,0.0133,0.0133,0,0,0,56,0,30,118320,0,0,,,,
K7_R1_3,edit,flip,0.0267,0.0267,0,0,0,56,0,30,118320,0,0,,,,
K7_R1_3,edit,flip,0.04,0.04,0,0,0,56,0,30,118320,0,0,,,,
K7_R1_3,edit,flip,0.0467,0.0467,0,0,0,56,0,30,118320,0,0,,,,
K7_R1_3,edit,flip,0.0533,0.0533,0,0,0,56,0,30,118320,0,0,,,,
K7_R1_3,edit,flip,0.06,0.06,0,0,0,56,0,30,118320,2,1.6903313e-05,,,,
K7_R1_3,edit,flip,0.0667,0.0667,0,0,0,56,0,30,118320,11,9.2968222e-05,,,,
K7_R1_3,edit,flip,0.0733,0.0733,0,0,0,56,0,30,118320,12,0.00010141988,,,,
K7_R1_3,edit,flip,0.08,0.08,0,0,0,56,0,30,118320,25,0.00021129141,,,,
K7_R1_3,edit,flip,0.0867,0.0867,0,0,0,56,0,30,118320,33,0.00027890467,,,,
K7_R1_3,edit,flip,0.0933,0.0933,0,0,0,56,0,30,118320,85,0.0007183908,,,,
K7_R1_3,edit,flip,0.1,0.1,0,0,0,56,0,30,118320,206,0.0017410412,,,,
K7_R1_3,edit,flip,0.11,0.11,0,0,0,56,0,30,118320,477,0.0040314402,,,,
K7_R1_3,edit,flip,0.12,0.12,0,0,0,56,0,30,118320,906,0.0076572008,,,,
K7_R1_3,edit,flip,0.13,0.13,0,0,0,56,0,30,118320,1760,0.014874915,,,,
K7_R1_3,edit,flip,0.14,0.14,0,0,0,56,0,30,118320,2846,0.024053414,,,,
K7_R1_3,edit,flip,0.15,0.15,0,0,0,56,0,30,118320,4645,0.039257945,,,,
K7_R1_3,edit,flip,0.16,0.16,0,0,0,56,0,30,118320,7227,0.061080122,,,,
K7_R1_3,edit,flip,0.1733,0.1733,0,0,0,56,0,30,118320,11344,0.095875592,,,,
K7_R1_3,edit,flip,0.1867,0.1867,0,0,0,56,0,30,118320,16329,0.1380071,,,,
K7_R1_3,edit,flip,0.2,0.2,0,0,0,56,0,30,118320,20490,0.17317444,,,,
K7_R1_3,edit,flip,0.2167,0.2167,0,0,0,56,0,30,118320,25816,0.21818796,,,,
K7_R1_3,edit,flip,0.2333,0.2333,0,0,0,56,0,30,118320,28428,0.24026369,,,,
K7_R1_3,edit,flip,0.25,0.25,0,0,0,56,0,30,118320,31572,0.2668357,,,,
K7_R1_3,edit,flip,0.2733,0.2733,0,0,0,56,0,30,118320,33069,0.27948783,,,,
K7_R1_3,edit,flip,0.2967,0.2967,0,0,0,56,0,30,118320,33992,0.28728871,,,,
K7_R1_3,edit,flip,0.32,0.32,0,0,0,56,0,30,118320,34222,0.28923259,,,,
K7_R1_3,edit,insert,0,0.005,0.001,0.001,0,56,8,30,118320,0,0,,,,
K7_R1_3,edit,insert,0.0133,0.005,0.0133,0.001,0,56,8,30,118320,564,0.0047667343,,,,
K7_R1_3,edit,insert,0.0267,0.005,0.0267,0.001,0,56,8,30,118320,117,0.00098884381,,,,
K7_R1_3,edit,insert,0.04,0.005,0.04,0.001,0,56,8,30,118320,3295,0.027848208,,,,
K7_R1_3,edit,insert,0.0467,0.005,0.0467,0.001,0,56,8,30,118320,4563,0.038564909,,,,
K7_R1_3,edit,insert,0.0533,0.005,0.0533,0.001,0,56,8,30,118320,7358,0.062187289,,,,
K7_R1_3,edit,insert,0.06,0.005,0.06,0.001,0,56,8,30,118320,5117,0.043247126,,,,
K7_R1_3,edit,insert,0.0667,0.005,0.0667,0.001,0,56,8,30,118320,7432,0.062812711,,,,
K7_R1_3,edit,insert,0.0733,0.005,0.0733,0.001,0,56,8,30,118320,6547,0.055332995,,,,
K7_R1_3,edit,insert,0.08,0.005,0.08,0.001,0,56,8,30,118320,6628,0.056017579,,,,
K7_R1_3,edit,insert,0.09,0.005,0.09,0.001,0,56,8,30,118320,7681,0.064917174,,,,
K7_R1_3,edit,insert,0.1,0.005,0.1,0.001,0,56,8,30,118320,7864,0.066463827,,,,
K7_R1_3,edit,insert,0.11,0.005,0.11,0.001,0,56,8,30,118320,2703,0.022844828,,,,
K7_R1_3,edit,insert,0.12,0.005,0.12,0.001,0,56,8,30,118320,3411,0.0288286,,,,
K7_R1_3,edit,insert,0.13,0.005,0.13,0.001,0,56,8,30,118320,4005,0.033848884,,,,
K7_R1_3,edit,insert,0.14,0.005,0.14,0.001,0,56,8,30,118320,4228,0.035733604,,,,
K7_R1_3,edit,insert,0.1533,0.005,0.1533,0.001,0,56,8,30,118320,5047,0.04265551,,,,
K7_R1_3,edit,insert,0.1667,0.005,0.1667,0.001,0,56,8,30,118320,5749,0.048588573,,,,
K7_R1_3,edit,insert,0.18,0.005,0.18,0.001,0,56,8,30,118320,8061,0.068128803,,,,
K7_R1_3,edit,insert,0.1933,0.005,0.1933,0.001,0,56,8,30,118320,7356,0.062170385,,,,
K7_R1_3,edit,insert,0.2067,0.005,0.2067,0.001,0,56,8,30,118320,8949,0.075633874,,,,
K7_R1_3,edit,insert,0.22,0.005,0.22,0.001,0,56,8,30,118320,10745,0.090813049,,,,
K7_R1_3,edit,insert,0.2367,0.005,0.2367,0.001,0,56,8,30,118320,13460,0.1137593,,,,
K7_R1_3,edit,insert,0.2533,0.005,0.2533,0.001,0,56,8,30,118320,17668,0.14932387,,,,
K7_R1_3,edit,insert,0.27,0.005,0.27,0.001,0,56,8,30,118320,19777,0.16714841,,,,
K7_R1_3,edit,insert,0.2867,0.005,0.2867,0.001,0,56,8,30,118320,23939,0.20232421,,,,
K7_R1_3,edit,insert,0.3033,0.005,0.3033,0.001,0,56,8,30,118320,28311,0.23927485,,,,
K7_R1_3,edit,insert,0.32,0.005,0.32,0.001,0,56,8,30,118320,30968,0.2617309,,,,
K7_R1_3,edit,delete,0,0.005,0.001,0.001,0,56,8,30,118320,0,0,,,,
K7_R1_3,edit,delete,0.0067,0.005,0.001,0.0067,0,56,8,30,118320,118,0.00099729547,,,,
K7_R1_3,edit,delete,0.0133,0.005,0.001,0.0133,0,56,8,30,118320,270,0.0022819473,,,,
K7_R1_3,edit,delete,0.02,0.005,0.001,0.02,0,56,8,30,118320,648,0.0054766734,,,,
K7_R1_3,edit,delete,0.0267,0.005,0.001,0.0267,0,56,8,30,118320,2519,0.021289723,,,,
K7_R1_3,edit,delete,0.0333,0.005,0.001,0.0333,0,56,8,30,118320,62,0.0005240027,,,,
K7_R1_3,edit,delete,0.04,0.005,0.001,0.04,0,56,8,30,118320,76,0.0006423259,,,,
K7_R1_3,edit,delete,0.0467,0.005,0.001,0.0467,0,56,8,30,118320,1302,0.011004057,,,,
K7_R1_3,edit,delete,0.0533,0.005,0.001,0.0533,0,56,8,30,118320,715,0.0060429344,,,,
K7_R1_3,edit,delete,0.06,0.005,0.001,0.06,0,56,8,30,118320,1332,0.011257606,,,,
K7_R1_3,edit,delete,0.0667,0.005,0.001,0.0667,0,56,8,30,118320,5246,0.04433739,,,,
K7_R1_3,edit,delete,0.0733,0.005,0.001,0.0733,0,56,8,30,118320,8629,0.072929344,,,,
K7_R1_3,edit,delete,0.08,0.005,0.001,0.08,0,56,8,30,118320,7177,0.060657539,,,,
K7_R1_3,edit,delete,0.09,0.005,0.001,0.09,0,56,8,30,118320,8351,0.070579784,,,,
K7_R1_3,edit,delete,0.1,0.005,0.001,0.1,0,56,8,30,118320,11592,0.097971602,,,,
K7_R1_3,edit,delete,0.11,0.005,0.001,0.11,0,56,8,30,118320,21026,0.17770453,,,,
K7_R1_3,edit,delete,0.12,0.005,0.001,0.12,0,56,8,30,118320,22298,0.18845504,,,,
K7_R1_3,edit,delete,0.13,0.005,0.001,0.13,0,56,8,30,118320,25928,0.21913455,,,,
K7_R1_3,edit,delete,0.14,0.005,0.001,0.14,0,56,8,30,118320,26965,0.22789892,,,,
K7_R1_3,edit,delete,0.1533,0.005,0.001,0.1533,0,56,8,30,118320,13507,0.11415652,,,,
K7_R1_3,edit,delete,0.1667,0.005,0.001,0.1667,0,56,8,30,118320,17485,0.14777721,,,,
K7_R1_3,edit,delete,0.18,0.005,0.001,0.18,0,56,8,30,118320,20493,0.1731998,,,,
